,state,estimated_population,last_available_confirmed,new_deaths
317269,DF,3055149.0,348393,21
317268,DF,3055149.0,395213,33
317266,DF,3055149.0,347596,30
317265,DF,3055149.0,394223,21
317263,DF,3055149.0,346740,20
317262,DF,3055149.0,393631,28
317260,DF,3055149.0,346249,26
317259,DF,3055149.0,392582,19
317257,DF,3055149.0,345296,17
317256,DF,3055149.0,391688,23
317254,DF,3055149.0,344541,22
316704,DF,3055149.0,218479,9
316701,DF,3055149.0,217793,13
316659,DF,3055149.0,211442,8
316678,DF,3055149.0,188233,10
316761,DF,3055149.0,230122,9
316662,DF,3055149.0,212140,9
316663,DF,3055149.0,186581,5
316665,DF,3055149.0,212762,6
316666,DF,3055149.0,186994,5
316668,DF,3055149.0,213245,7
316669,DF,3055149.0,187162,5
316671,DF,3055149.0,213456,5
316672,DF,3055149.0,187320,7
316674,DF,3055149.0,213636,7
316675,DF,3055149.0,187816,11
316677,DF,3055149.0,214202,12
316680,DF,3055149.0,214655,12
316699,DF,3055149.0,191012,12
316681,DF,3055149.0,188505,8
316683,DF,3055149.0,214955,9
316684,DF,3055149.0,188948,5
316686,DF,3055149.0,215426,5
316687,DF,3055149.0,189277,3
316689,DF,3055149.0,215850,7
316690,DF,3055149.0,189755,11
316692,DF,3055149.0,216389,12
316693,DF,3055149.0,190183,7
316695,DF,3055149.0,216861,7
316696,DF,3055149.0,190630,12
316698,DF,3055149.0,217370,16
317076,DF,3055149.0,321364,31
317073,DF,3055149.0,319936,29
316567,DF,3055149.0,167105,15
316834,DF,3055149.0,217233,5
316852,DF,3055149.0,220783,4
316851,DF,3055149.0,251701,11
316849,DF,3055149.0,220482,11
316848,DF,3055149.0,251135,7
316846,DF,3055149.0,219994,6
316845,DF,3055149.0,250457,18
316843,DF,3055149.0,219403,14
316842,DF,3055149.0,249736,22
316840,DF,3055149.0,218811,21
316839,DF,3055149.0,248543,3
316837,DF,3055149.0,217743,3
316836,DF,3055149.0,247928,6
316833,DF,3055149.0,247278,4
316855,DF,3055149.0,221463,5
316831,DF,3055149.0,216674,4
316830,DF,3055149.0,246949,7
316828,DF,3055149.0,216387,6
316827,DF,3055149.0,246397,12
316825,DF,3055149.0,215926,11
316824,DF,3055149.0,245872,13
316822,DF,3055149.0,215504,12
316821,DF,3055149.0,245243,11
316722,DF,3055149.0,221526,8
316819,DF,3055149.0,214934,11
316818,DF,3055149.0,244243,7
316723,DF,3055149.0,194976,7
316854,DF,3055149.0,252077,4
316720,DF,3055149.0,194360,7
316725,DF,3055149.0,222282,7
316878,DF,3055149.0,258153,6
316896,DF,3055149.0,262928,7
316894,DF,3055149.0,230177,4
316893,DF,3055149.0,262222,11
316891,DF,3055149.0,229548,10
316890,DF,3055149.0,261456,13
316888,DF,3055149.0,228947,12
316887,DF,3055149.0,260797,7
316885,DF,3055149.0,228407,7
316884,DF,3055149.0,259797,12
316882,DF,3055149.0,227513,10
316881,DF,3055149.0,258811,5
316879,DF,3055149.0,226718,5
316876,DF,3055149.0,226088,3
316857,DF,3055149.0,252874,5
316875,DF,3055149.0,257355,8
316873,DF,3055149.0,225415,8
316872,DF,3055149.0,256682,9
316870,DF,3055149.0,224838,8
316869,DF,3055149.0,255875,0
316867,DF,3055149.0,224160,21
316866,DF,3055149.0,255875,39
316864,DF,3055149.0,223291,13
316863,DF,3055149.0,254310,20
316861,DF,3055149.0,222744,18
316860,DF,3055149.0,253355,1
316858,DF,3055149.0,221905,0
316816,DF,3055149.0,214088,5
316815,DF,3055149.0,243834,6
316899,DF,3055149.0,263756,6
316752,DF,3055149.0,228075,5
316746,DF,3055149.0,226697,4
316785,DF,3055149.0,236322,21
316783,DF,3055149.0,207121,20
316782,DF,3055149.0,235480,10
316747,DF,3055149.0,199585,3
316780,DF,3055149.0,206363,8
316779,DF,3055149.0,234376,16
316749,DF,3055149.0,227581,5
316777,DF,3055149.0,205366,15
316750,DF,3055149.0,200046,5
316776,DF,3055149.0,233731,7
316774,DF,3055149.0,204920,7
316773,DF,3055149.0,233376,10
316744,DF,3055149.0,198786,4
316771,DF,3055149.0,204612,9
316753,DF,3055149.0,200596,4
316770,DF,3055149.0,232781,6
316755,DF,3055149.0,228702,5
316768,DF,3055149.0,204144,5
316756,DF,3055149.0,200976,5
316767,DF,3055149.0,231426,7
316765,DF,3055149.0,202946,7
316758,DF,3055149.0,229146,5
316764,DF,3055149.0,230905,16
316759,DF,3055149.0,201778,8
316762,DF,3055149.0,202479,15
316786,DF,3055149.0,207853,10
316788,DF,3055149.0,237114,11
316813,DF,3055149.0,213728,5
316734,DF,3055149.0,223658,5
316726,DF,3055149.0,195417,5
316812,DF,3055149.0,243212,9
316728,DF,3055149.0,222836,5
316810,DF,3055149.0,213159,9
316729,DF,3055149.0,195882,5
316809,DF,3055149.0,242299,16
316807,DF,3055149.0,212333,14
316731,DF,3055149.0,223378,5
316806,DF,3055149.0,241400,12
316804,DF,3055149.0,211610,11
316732,DF,3055149.0,196101,4
316803,DF,3055149.0,240869,9
316801,DF,3055149.0,211128,5
316789,DF,3055149.0,208557,7
316800,DF,3055149.0,240132,20
316735,DF,3055149.0,196863,14
316798,DF,3055149.0,210435,16
316737,DF,3055149.0,224517,15
316738,DF,3055149.0,197310,15
316795,DF,3055149.0,209553,6
316794,DF,3055149.0,238634,8
316740,DF,3055149.0,225013,16
316792,DF,3055149.0,209179,6
316741,DF,3055149.0,198097,7
316791,DF,3055149.0,237945,8
316743,DF,3055149.0,225873,8
316897,DF,3055149.0,230900,6
316719,DF,3055149.0,221031,12
316714,DF,3055149.0,193345,8
317010,DF,3055149.0,290771,9
317028,DF,3055149.0,296694,7
317026,DF,3055149.0,260175,7
317025,DF,3055149.0,295615,12
317023,DF,3055149.0,259154,9
317022,DF,3055149.0,294911,14
317020,DF,3055149.0,258489,12
317019,DF,3055149.0,293782,14
317017,DF,3055149.0,257498,12
317016,DF,3055149.0,292714,16
317014,DF,3055149.0,256588,14
317013,DF,3055149.0,291353,9
317011,DF,3055149.0,255395,6
317008,DF,3055149.0,254928,7
317031,DF,3055149.0,298836,27
317007,DF,3055149.0,289820,10
317005,DF,3055149.0,254109,8
317004,DF,3055149.0,288977,9
317002,DF,3055149.0,253346,7
317001,DF,3055149.0,288229,10
316999,DF,3055149.0,252707,9
316998,DF,3055149.0,287365,10
316996,DF,3055149.0,251892,8
316995,DF,3055149.0,286720,10
316993,DF,3055149.0,251291,10
316992,DF,3055149.0,286137,11
316990,DF,3055149.0,250753,9
317029,DF,3055149.0,261879,25
317032,DF,3055149.0,262329,19
316987,DF,3055149.0,250217,8
317053,DF,3055149.0,271204,22
317071,DF,3055149.0,280378,28
317070,DF,3055149.0,317880,19
317068,DF,3055149.0,278567,18
317067,DF,3055149.0,316181,15
317065,DF,3055149.0,276986,14
317064,DF,3055149.0,314521,34
317062,DF,3055149.0,275454,31
317061,DF,3055149.0,312956,21
317059,DF,3055149.0,274106,19
317058,DF,3055149.0,311098,25
317056,DF,3055149.0,272544,24
317055,DF,3055149.0,309547,23
317052,DF,3055149.0,308539,17
317034,DF,3055149.0,299399,22
317050,DF,3055149.0,270301,16
317049,DF,3055149.0,306251,12
317047,DF,3055149.0,268377,12
317046,DF,3055149.0,305377,17
317044,DF,3055149.0,267554,15
317043,DF,3055149.0,303685,15
317041,DF,3055149.0,265989,15
317040,DF,3055149.0,302185,18
317038,DF,3055149.0,264659,16
316716,DF,3055149.0,220403,8
317037,DF,3055149.0,300919,13
317035,DF,3055149.0,263569,11
316989,DF,3055149.0,285576,9
316986,DF,3055149.0,284838,8
316900,DF,3055149.0,231305,7
316921,DF,3055149.0,236430,8
316939,DF,3055149.0,242177,11
316938,DF,3055149.0,275688,14
316936,DF,3055149.0,241405,14
316935,DF,3055149.0,274601,11
316933,DF,3055149.0,240429,10
316932,DF,3055149.0,273427,3
316930,DF,3055149.0,239356,2
316929,DF,3055149.0,272375,15
316927,DF,3055149.0,238410,15
316926,DF,3055149.0,271319,14
316924,DF,3055149.0,237467,10
316923,DF,3055149.0,270171,8
316920,DF,3055149.0,269350,8
316942,DF,3055149.0,242662,9
316918,DF,3055149.0,235677,8
316917,DF,3055149.0,268394,8
316915,DF,3055149.0,234845,7
316914,DF,3055149.0,267340,10
316912,DF,3055149.0,233973,7
316911,DF,3055149.0,266506,6
316909,DF,3055149.0,233224,4
316908,DF,3055149.0,265886,9
316906,DF,3055149.0,232706,7
316905,DF,3055149.0,265274,6
316903,DF,3055149.0,232167,4
316902,DF,3055149.0,264227,9
316941,DF,3055149.0,276572,12
316944,DF,3055149.0,277110,9
316984,DF,3055149.0,249541,7
316717,DF,3055149.0,193909,12
316983,DF,3055149.0,284301,9
316981,DF,3055149.0,249054,7
316980,DF,3055149.0,283706,11
316978,DF,3055149.0,248522,9
316977,DF,3055149.0,283194,11
316975,DF,3055149.0,248068,11
